00D4	00D4
00D5	00D5
00D6	00D6
00D7	00D7
00D8	00D8
00D9	00D9
00DA	00DA
00DB	00DB
00DC	00DC
00DD	00DD
00DE	00DE
00DF	00DF
00E0	00E0
00E1	00E1
00E2	00E2
00E3	00E3
00E4	00E4
00E5	00E5
00E6	00E6
00E7	00E7
00E8	00E8
00E9	00E9
00EA	00EA
00EB	00EB
00EC	00EC
00ED	00ED
00EE	00EE
00EF	00EF
00F0	00F0
00F1	00F1
00F2	00F2
00F3	00F3
00F4	00F4
00F5	00F5
00F6	00F6
00F7	00F7
00F8	00F8
00F9	00F9
00FA	00FA
00FB	00FB
00FC	00FC
00FD	00FD
00FE	00FE
00FF	00FF
0100	0041
0101	0061
0102	0041
0103	0061
0104	0041
0105	0061
0106	0043
0107	0063
0108	0043
0109	0063
010A	0043
010B	0063
010C	0043
010D	0063
010E	0044
010F	0064
0110	00D0
0111	0064
0112	0045
0113	0065
0114	0045
0115	0065
0116	0045
0117	0065
0118	0045
0119	0065
011A	0045
011B	0065
011C	0047
011D	0067
011E	0047
011F	0067
0120	0047
0121	0067
0122	0047
0123	0067
0124	0048
0125	0068
0126	0048
0127	0068
0128	0049
0129	0069
012A	0049
012B	0069
012C	0049
012D	0069
012E	0049
012F	0069
0130	0049
0131	0069
0134	004A
0135	006A
0136	004B
0137	006B
0139	004C
013A	006C
013B	004C
013C	006C
013D	004C
013E	006C
0141	004C
0142	006C
0143	004E
0144	006E
0145	004E
0146	006E
0147	004E
0148	006E
014C	004F
014D	006F
014E	004F
014F	006F
0150	004F
0151	006F
0152	0152
0153	0153
0154	0052
0155	0072
0156	0052
0157	0072
0158	0052
0159	0072
015A	0053
015B	0073
015C	0053
015D	0073
015E	0053
015F	0073
0160	0160
0161	0161
0162	0054
0163	0074
0164	0054
0165	0074
0166	0054
0167	0074
0168	0055
0169	0075
016A	0055
016B	0075
016C	0055
016D	0075
016E	0055
016F	0075
0170	0055
0171	0075
0172	0055
0173	0075
0174	0057
0175	0077
0176	0059
0177	0079
0178	0178
0179	005A
017A	007A
017B	005A
017C	007A
017D	017D
017E	017E
0180	0062
0189	00D0
0191	0192
0192	0192
0197	0049
019A	006C
019F	004F
01A0	004F
01A1	006F
01AB	0074
01AE	0054
01AF	0055
01B0	0075
01B6	007A
01C0	007C
01C3	0021
01CD	0041
01CE	0061
01CF	0049
01D0	0069
01D1	004F
01D2	006F
01D3	0055
01D4	0075
01D5	0055
01D6	0075
01D7	0055
01D8	0075
01D9	0055
01DA	0075
01DB	0055
01DC	0075
01DE	0041
01DF	0061
01E4	0047
01E5	0067
01E6	0047
01E7	0067
01E8	004B
01E9	006B
01EA	004F
01EB	006F
01EC	004F
01ED	006F
01F0	006A
0261	0067
02B9	0027
02BA	0022
02BC	0027
02C4	005E
02C6	02C6
02C8	0027
02C9	00AF
02CA	00B4
02CB	0060
02CD	005F
02DA	00B0
02DC	02DC
0300	0060
0301	00B4
0302	005E
0303	007E
0304	00AF
0305	00AF
0308	00A8
030A	00B0
030E	0022
0327	00B8
0331	005F
0332	005F
037E	003B
0393	0047
0398	0054
03A3	0053
03A6	0046
03A9	004F
03B1	0061
03B2	00DF
03B4	0064
03B5	0065
03BC	00B5
03C0	0070
03C3	0073
03C4	0074
03C6	0066
04BB	0068
0589	003A
066A	0025
2000	0020
2001	0020
2002	0020
2003	0020
2004	0020
2005	0020
2006	0020
2010	002D
2011	002D
2013	2013
2014	2014
2017	003D
2018	2018
2019	2019
201A	201A
201C	201C
201D	201D
201E	201E
2020	2020
2021	2021
2022	2022
2024	00B7
2026	2026
2030	2030
2032	0027
2035	0060
2039	2039
203A	203A
2044	002F
2070	00B0
2074	0034
2075	0035
2076	0036
2077	0037
2078	0038
207F	006E
2080	0030
2081	0031
2082	0032
2083	0033
2084	0034
2085	0035
2086	0036
2087	0037
2088	0038
2089	0039
20A1	00A2
20A4	00A3
20A7	0050
20AC	20AC
2102	0043
2107	0045
210A	0067
210B	0048
210C	0048
210D	0048
210E	0068
2110	0049
2111	0049
2112	004C
2113	006C
2115	004E
2118	0050
2119	0050
211A	0051
211B	0052
211C	0052
211D	0052
2122	2122
2124	005A
2128	005A
212A	004B
212B	00C5
212C	0042
212D	0043
212E	0065
212F	0065
2130	0045
2131	0046
2133	004D
2134	006F
2205	00D8
2212	002D
2213	00B1
2215	002F
2216	005C
2217	002A
2218	00B0
2219	00B7
221A	0076
221E	0038
2223	007C
2229	006E
2236	003A
223C	007E
2248	02DC
2261	003D
2264	003D
2265	003D
226A	00AB
226B	00BB
22C5	00B7
2302	00A6
2303	005E
2310	00AC
2320	0028
2321	0029
2329	003C
232A	003E
2500	002D
2502	00A6
250C	002B
2510	002B
2514	002B
2518	002B
251C	002B
2524	00A6
252C	002D
2534	002D
253C	002B
2550	002D
2551	00A6
2552	002B
2553	002B
2554	002B
2555	002B
2556	002B
2557	002B
2558	002B
2559	002B
255A	002B
255B	002B
255C	002B
255D	002B
255E	00A6
255F	00A6
2560	00A6
2561	00A6
2562	00A6
2563	00A6
2564	002D
2565	002D
2566	002D
2567	002D
2568	002D
2569	002D
256A	002B
256B	002B
256C	002B
2580	00AF
2584	005F
2588	00A6
258C	00A6
2590	00A6
2591	00A6
2592	00A6
2593	00A6
25A0	00A6
263C	00A4
2758	007C
3000	0020
3008	003C
3009	003E
300A	00AB
300B	00BB
301A	005B
301B	005D
30FB	00B7
FF01	0021
FF02	0022
FF03	0023
FF04	0024
FF05	0025
FF06	0026
FF07	0027
FF08	0028
FF09	0029
FF0A	002A
FF0B	002B
FF0C	002C
FF0D	002D
FF0E	002E
FF0F	002F
FF10	0030
FF11	0031
FF12	0032
FF13	0033
FF14	0034
FF15	0035
FF16	0036
FF17	0037
FF18	0038
FF19	0039
FF1A	003A
FF1B	003B
FF1C	003C
FF1D	003D
FF1E	003E
FF1F	003F
FF20	0040
FF21	0041
FF22	0042
FF23	0043
FF24	0044
FF25	0045
FF26	0046
FF27	0047
FF28	0048
FF29	0049
FF2A	004A
FF2B	004B
FF2C	004C
FF2D	004D
FF2E	004E
FF2F	004F
FF30	0050
FF31	0051
FF32	0052
FF33	0053
FF34	0054
FF35	0055
FF36	0056
FF37	0057
FF38	0058
FF39	0059
FF3A	005A
FF3B	005B
FF3C	005C
FF3D	005D
FF3E	005E
FF3F	005F
FF40	0060
FF41	0061
FF42	0062
FF43	0063
FF44	0064
FF45	0065
FF46	0066
FF47	0067
FF48	0068
FF49	0069
FF4A	006A
FF4B	006B
FF4C	006C
FF4D	006D
FF4E	006E
FF4F	006F
FF50	0070
FF51	0071
FF52	0072
FF53	0073
FF54	0074
FF55	0075
FF56	0076
FF57	0077
FF58	0078
FF59	0079
FF5A	007A
FF5B	007B
FF5C	007C
FF5D	007D
FF5E	007E
